HUC8,CatalogingUnitDescription,DataType,Source,SampleType,SampleDate,Layer,Latitude,Longitude,PDepth,Salzone,SampleVolume,Units,Station,TotalDepth,SampleTime
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,9/17/1984,BP,38.3525,-77.2051,7.5,OE,15,Liter,RET2.2,8,10:55:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,9/17/1984,BP,38.3525,-77.2051,7.5,OE,15,Liter,RET2.2,8,10:55:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,9/17/1984,AP,38.6082,-77.1739,4.5,N,15,Liter,TF2.3,10.5,15:15:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,9/17/1984,AP,38.6082,-77.1739,4.5,N,15,Liter,TF2.3,10.5,15:15:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,9/17/1984,BP,38.6082,-77.1739,10,N,15,Liter,TF2.3,10.5,15:15:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,9/17/1984,BP,38.6082,-77.1739,10,N,15,Liter,TF2.3,10.5,15:15:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,9/19/1984,AP,39.21309,-76.52254,2,M,15,Liter,WT5.1,8,12:22:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,9/19/1984,AP,39.21309,-76.52254,2,M,15,Liter,WT5.1,8,12:22:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,9/19/1984,BP,39.21309,-76.52254,7.5,M,15,Liter,WT5.1,8,12:22:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,9/19/1984,BP,39.21309,-76.52254,7.5,M,15,Liter,WT5.1,8,12:22:00
2060002,Chester-Sassafras,PHYTP,MSU/PEARL,C,9/20/1984,AP,38.99233,-76.2151,2,ME,15,Liter,ET4.2,7,7:20:00
2060002,Chester-Sassafras,PHYTP,MSU/PEARL,C,9/20/1984,AP,38.99233,-76.2151,2,ME,15,Liter,ET4.2,7,7:20:00
2060002,Chester-Sassafras,PHYTP,MSU/PEARL,C,9/20/1984,BP,38.99233,-76.2151,6.5,ME,15,Liter,ET4.2,7,7:20:00
2060002,Chester-Sassafras,PHYTP,MSU/PEARL,C,9/20/1984,BP,38.99233,-76.2151,6.5,ME,15,Liter,ET4.2,7,7:20:00
2060005,Choptank,PHYTP,MSU/PEARL,C,9/20/1984,AP,38.80645,-75.90971,1.5,O,15,Liter,ET5.1,4.5,9:38:00
2060005,Choptank,PHYTP,MSU/PEARL,C,9/20/1984,AP,38.80645,-75.90971,1.5,O,15,Liter,ET5.1,4.5,9:38:00
2060005,Choptank,PHYTP,MSU/PEARL,C,9/20/1984,BP,38.80645,-75.90971,4,O,15,Liter,ET5.1,4.5,9:38:00
2060005,Choptank,PHYTP,MSU/PEARL,C,9/20/1984,BP,38.80645,-75.90971,4,O,15,Liter,ET5.1,4.5,9:38:00
2060005,Choptank,PHYTP,MSU/PEARL,C,9/20/1984,AP,38.5807,-76.0587,2.5,M,15,Liter,ET5.2,8,12:25:00
2060005,Choptank,PHYTP,MSU/PEARL,C,9/20/1984,AP,38.5807,-76.0587,2.5,M,15,Liter,ET5.2,8,12:25:00
2060005,Choptank,PHYTP,MSU/PEARL,C,9/20/1984,BP,38.5807,-76.0587,7.5,M,15,Liter,ET5.2,8,12:25:00
2060005,Choptank,PHYTP,MSU/PEARL,C,9/20/1984,BP,38.5807,-76.0587,7.5,M,15,Liter,ET5.2,8,12:25:00
2080110,Eastern Lower Delmarva,PHYTP,MSU/PEARL,C,9/20/1984,AP,38.19685,-75.97321,3.5,ME,15,Liter,EE3.1,11,15:45:00
2080110,Eastern Lower Delmarva,PHYTP,MSU/PEARL,C,9/20/1984,AP,38.19685,-75.97321,3.5,ME,15,Liter,EE3.1,11,15:45:00
2080110,Eastern Lower Delmarva,PHYTP,MSU/PEARL,C,9/20/1984,BP,38.19685,-75.97321,10.5,ME,15,Liter,EE3.1,11,15:45:00
2080110,Eastern Lower Delmarva,PHYTP,MSU/PEARL,C,9/20/1984,BP,38.19685,-75.97321,10.5,ME,15,Liter,EE3.1,11,15:45:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,9/24/1984,AP,38.42535,-76.60176,3.5,ME,15,Liter,LE1.1,12,11:51:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,9/24/1984,AP,38.42535,-76.60176,3.5,ME,15,Liter,LE1.1,12,11:51:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,9/24/1984,BP,38.42535,-76.60176,11.5,ME,15,Liter,LE1.1,12,11:51:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,9/24/1984,BP,38.42535,-76.60176,11.5,ME,15,Liter,LE1.1,12,11:51:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,9/24/1984,AP,38.13705,-76.22787,6,M,15,Liter,CB5.2,30,12:10:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,9/24/1984,AP,38.13705,-76.22787,6,M,15,Liter,CB5.2,30,12:10:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,9/24/1984,BP,38.13705,-76.22787,29.5,P,15,Liter,CB5.2,30,12:10:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,9/24/1984,BP,38.13705,-76.22787,29.5,P,15,Liter,CB5.2,30,12:10:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,9/24/1984,AP,38.58211,-76.68101,2,N,15,Liter,TF1.7,3,13:02:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,9/24/1984,AP,38.58211,-76.68101,2,N,15,Liter,TF1.7,3,13:02:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,9/24/1984,BP,38.58211,-76.68101,2.5,N,15,Liter,TF1.7,3,13:02:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,9/24/1984,BP,38.58211,-76.68101,2.5,N,15,Liter,TF1.7,3,13:02:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,9/24/1984,AP,38.71012,-76.70146,4.5,N,15,Liter,TF1.5,9.5,14:00:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,9/24/1984,AP,38.71012,-76.70146,4.5,N,15,Liter,TF1.5,9.5,14:00:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,9/24/1984,BP,38.71012,-76.70146,9,N,15,Liter,TF1.5,9.5,14:00:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,9/24/1984,BP,38.71012,-76.70146,9,N,15,Liter,TF1.5,9.5,14:00:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,9/25/1984,AP,38.55505,-76.42794,6,M,15,Liter,CB4.3C,26,7:30:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,9/25/1984,AP,38.55505,-76.42794,6,M,15,Liter,CB4.3C,26,7:30:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,9/25/1984,BP,38.55505,-76.42794,25.5,P,15,Liter,CB4.3C,26,7:30:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,9/25/1984,BP,38.55505,-76.42794,25.5,P,15,Liter,CB4.3C,26,7:30:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,9/25/1984,AP,38.99596,-76.35967,11,M,15,Liter,CB3.3C,21,14:50:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,9/25/1984,AP,38.99596,-76.35967,11,M,15,Liter,CB3.3C,21,14:50:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,9/25/1984,BP,38.99596,-76.35967,20.5,M,15,Liter,CB3.3C,21,14:50:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,9/25/1984,BP,38.99596,-76.35967,20.5,M,15,Liter,CB3.3C,21,14:50:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,9/26/1984,AP,39.34873,-76.17579,4,M,15,Liter,CB2.2,11,9:40:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,9/26/1984,AP,39.34873,-76.17579,4,M,15,Liter,CB2.2,11,9:40:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,9/26/1984,BP,39.34873,-76.17579,10.5,M,15,Liter,CB2.2,11,9:40:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,9/26/1984,BP,39.34873,-76.17579,10.5,M,15,Liter,CB2.2,11,9:40:00
2050306,Lower Susquehanna,PHYTP,MSU/PEARL,C,9/26/1984,AP,39.54794,-76.08481,2,TF,15,Liter,CB1.1,6,12:30:00
2050306,Lower Susquehanna,PHYTP,MSU/PEARL,C,9/26/1984,AP,39.54794,-76.08481,2,TF,15,Liter,CB1.1,6,12:30:00
2050306,Lower Susquehanna,PHYTP,MSU/PEARL,C,9/26/1984,BP,39.54794,-76.08481,5.5,TF,15,Liter,CB1.1,6,12:30:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,10/8/1984,AP,38.42535,-76.60176,3,ME,15,Liter,LE1.1,12,10:50:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,10/8/1984,AP,38.42535,-76.60176,3,ME,15,Liter,LE1.1,12,10:50:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,10/8/1984,BP,38.42535,-76.60176,11.5,ME,15,Liter,LE1.1,12,10:50:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,10/8/1984,BP,38.42535,-76.60176,11.5,ME,15,Liter,LE1.1,12,10:50:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,10/8/1984,AP,38.13705,-76.22787,12,M,15,Liter,CB5.2,30,12:00:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,10/8/1984,AP,38.13705,-76.22787,12,M,15,Liter,CB5.2,30,12:00:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,10/8/1984,BP,38.13705,-76.22787,29.5,P,15,Liter,CB5.2,30,12:00:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,10/8/1984,BP,38.13705,-76.22787,29.5,P,15,Liter,CB5.2,30,12:00:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,10/8/1984,AP,38.58211,-76.68101,2,N,15,Liter,TF1.7,3,12:55:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,10/8/1984,AP,38.58211,-76.68101,2,N,15,Liter,TF1.7,3,12:55:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,10/8/1984,BP,38.58211,-76.68101,2.5,N,15,Liter,TF1.7,3,12:55:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,10/8/1984,BP,38.58211,-76.68101,2.5,N,15,Liter,TF1.7,3,12:55:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,10/8/1984,AP,38.71012,-76.70146,4.5,N,15,Liter,TF1.5,10,14:07:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,10/8/1984,AP,38.71012,-76.70146,4.5,N,15,Liter,TF1.5,10,14:07:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,10/8/1984,BP,38.71012,-76.70146,9.5,N,15,Liter,TF1.5,10,14:07:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,10/8/1984,BP,38.71012,-76.70146,9.5,N,15,Liter,TF1.5,10,14:07:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,10/9/1984,AP,38.55505,-76.42794,4,M,15,Liter,CB4.3C,24.5,8:35:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,10/9/1984,AP,38.55505,-76.42794,4,M,15,Liter,CB4.3C,24.5,8:35:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,10/9/1984,BP,38.55505,-76.42794,24,M,15,Liter,CB4.3C,24.5,8:35:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,10/9/1984,BP,38.55505,-76.42794,24,M,15,Liter,CB4.3C,24.5,8:35:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,10/9/1984,AP,38.99596,-76.35967,2,M,15,Liter,CB3.3C,22,15:50:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,10/9/1984,BP,38.99596,-76.35967,21.5,M,15,Liter,CB3.3C,22,15:50:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,10/9/1984,BP,38.99596,-76.35967,21.5,M,15,Liter,CB3.3C,22,15:50:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,10/10/1984,AP,39.34873,-76.17579,3,M,15,Liter,CB2.2,11.5,9:20:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,10/10/1984,AP,39.34873,-76.17579,3,M,15,Liter,CB2.2,11.5,9:20:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,10/10/1984,BP,39.34873,-76.17579,11,M,15,Liter,CB2.2,11.5,9:20:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,10/10/1984,BP,39.34873,-76.17579,11,M,15,Liter,CB2.2,11.5,9:20:00
2050306,Lower Susquehanna,PHYTP,MSU/PEARL,C,10/10/1984,AP,39.54794,-76.08481,2,TF,15,Liter,CB1.1,6,12:10:00
2050306,Lower Susquehanna,PHYTP,MSU/PEARL,C,10/10/1984,AP,39.54794,-76.08481,2,TF,15,Liter,CB1.1,6,12:10:00
2050306,Lower Susquehanna,PHYTP,MSU/PEARL,C,10/10/1984,BP,39.54794,-76.08481,5.5,TF,15,Liter,CB1.1,6,12:10:00
2050306,Lower Susquehanna,PHYTP,MSU/PEARL,C,10/10/1984,BP,39.54794,-76.08481,5.5,TF,15,Liter,CB1.1,6,12:10:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,10/15/1984,AP,38.3525,-77.2051,3.5,O,15,Liter,RET2.2,7,9:55:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,10/15/1984,AP,38.3525,-77.2051,3.5,O,15,Liter,RET2.2,7,9:55:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,10/15/1984,BP,38.3525,-77.2051,6.5,M,15,Liter,RET2.2,7,9:55:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,10/15/1984,BP,38.3525,-77.2051,6.5,M,15,Liter,RET2.2,7,9:55:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,10/15/1984,AP,38.1576,-76.598,2,M,15,Liter,LE2.2,12,11:30:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,10/15/1984,AP,38.1576,-76.598,2,M,15,Liter,LE2.2,12,11:30:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,10/15/1984,BP,38.1576,-76.598,11.5,M,15,Liter,LE2.2,12,11:30:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,10/15/1984,BP,38.1576,-76.598,11.5,M,15,Liter,LE2.2,12,11:30:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,10/15/1984,AP,38.6082,-77.1739,4,TF,15,Liter,TF2.3,12,13:00:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,10/15/1984,AP,38.6082,-77.1739,4,TF,15,Liter,TF2.3,12,13:00:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,10/15/1984,BP,38.6082,-77.1739,11.5,TF,15,Liter,TF2.3,12,13:00:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,10/15/1984,BP,38.6082,-77.1739,11.5,TF,15,Liter,TF2.3,12,13:00:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,10/16/1984,AP,39.21309,-76.52254,7,M,15,Liter,WT5.1,14,9:20:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,10/16/1984,AP,39.21309,-76.52254,7,M,15,Liter,WT5.1,14,9:20:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,10/16/1984,BP,39.21309,-76.52254,13.5,M,15,Liter,WT5.1,14,9:20:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,10/16/1984,BP,39.21309,-76.52254,13.5,M,15,Liter,WT5.1,14,9:20:00
2060002,Chester-Sassafras,PHYTP,MSU/PEARL,C,10/16/1984,AP,38.99233,-76.2151,3,M,15,Liter,ET4.2,10,13:37:00
2060002,Chester-Sassafras,PHYTP,MSU/PEARL,C,10/16/1984,AP,38.99233,-76.2151,3,M,15,Liter,ET4.2,10,13:37:00
2060002,Chester-Sassafras,PHYTP,MSU/PEARL,C,10/16/1984,BP,38.99233,-76.2151,9.5,M,15,Liter,ET4.2,10,13:37:00
2060002,Chester-Sassafras,PHYTP,MSU/PEARL,C,10/16/1984,BP,38.99233,-76.2151,9.5,M,15,Liter,ET4.2,10,13:37:00
2060005,Choptank,PHYTP,MSU/PEARL,C,10/17/1984,AP,38.80645,-75.90971,1.5,O,15,Liter,ET5.1,5,9:40:00
2060005,Choptank,PHYTP,MSU/PEARL,C,10/17/1984,AP,38.80645,-75.90971,1.5,O,15,Liter,ET5.1,5,9:40:00
2060005,Choptank,PHYTP,MSU/PEARL,C,10/17/1984,BP,38.80645,-75.90971,4.5,O,15,Liter,ET5.1,5,9:40:00
2060005,Choptank,PHYTP,MSU/PEARL,C,10/17/1984,BP,38.80645,-75.90971,4.5,O,15,Liter,ET5.1,5,9:40:00
2060005,Choptank,PHYTP,MSU/PEARL,C,10/17/1984,AP,38.5807,-76.0587,6.5,M,15,Liter,ET5.2,11,12:15:00
2060005,Choptank,PHYTP,MSU/PEARL,C,10/17/1984,AP,38.5807,-76.0587,6.5,M,15,Liter,ET5.2,11,12:15:00
2060005,Choptank,PHYTP,MSU/PEARL,C,10/17/1984,BP,38.5807,-76.0587,10.5,M,15,Liter,ET5.2,11,12:15:00
2060005,Choptank,PHYTP,MSU/PEARL,C,10/17/1984,BP,38.5807,-76.0587,10.5,M,15,Liter,ET5.2,11,12:15:00
2080110,Eastern Lower Delmarva,PHYTP,MSU/PEARL,C,10/17/1984,AP,38.19685,-75.97321,4,M,15,Liter,EE3.1,12,16:45:00
2080110,Eastern Lower Delmarva,PHYTP,MSU/PEARL,C,10/17/1984,AP,38.19685,-75.97321,4,M,15,Liter,EE3.1,12,16:45:00
2080110,Eastern Lower Delmarva,PHYTP,MSU/PEARL,C,10/17/1984,BP,38.19685,-75.97321,11.5,M,15,Liter,EE3.1,12,16:45:00
2080110,Eastern Lower Delmarva,PHYTP,MSU/PEARL,C,10/17/1984,BP,38.19685,-75.97321,11.5,M,15,Liter,EE3.1,12,16:45:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,11/5/1984,AP,38.13705,-76.22787,12,M,15,Liter,CB5.2,31,12:00:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,11/5/1984,AP,38.13705,-76.22787,12,M,15,Liter,CB5.2,31,12:00:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,11/5/1984,BP,38.13705,-76.22787,30.5,P,15,Liter,CB5.2,31,12:00:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,11/5/1984,BP,38.13705,-76.22787,30.5,P,15,Liter,CB5.2,31,12:00:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,11/6/1984,AP,38.55505,-76.42794,12,M,15,Liter,CB4.3C,26,12:55:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,11/6/1984,AP,38.55505,-76.42794,12,M,15,Liter,CB4.3C,26,12:55:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,11/6/1984,BP,38.55505,-76.42794,25.5,P,15,Liter,CB4.3C,26,12:55:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,11/6/1984,BP,38.55505,-76.42794,25.5,P,15,Liter,CB4.3C,26,12:55:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,11/7/1984,AP,38.99596,-76.35967,4,M,15,Liter,CB3.3C,23.5,7:45:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,11/7/1984,AP,38.99596,-76.35967,4,M,15,Liter,CB3.3C,23.5,7:45:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,11/7/1984,BP,38.99596,-76.35967,23,P,15,Liter,CB3.3C,23.5,7:45:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,11/7/1984,BP,38.99596,-76.35967,23,P,15,Liter,CB3.3C,23.5,7:45:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,11/7/1984,AP,39.34873,-76.17579,6,M,15,Liter,CB2.2,11,12:00:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,11/7/1984,AP,39.34873,-76.17579,6,M,15,Liter,CB2.2,11,12:00:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,11/7/1984,BP,39.34873,-76.17579,10.5,M,15,Liter,CB2.2,11,12:00:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,11/7/1984,BP,39.34873,-76.17579,10.5,M,15,Liter,CB2.2,11,12:00:00
2050306,Lower Susquehanna,PHYTP,MSU/PEARL,C,11/7/1984,AP,39.54794,-76.08481,2,TF,15,Liter,CB1.1,5,14:45:00
2050306,Lower Susquehanna,PHYTP,MSU/PEARL,C,11/7/1984,AP,39.54794,-76.08481,2,TF,15,Liter,CB1.1,5,14:45:00
2050306,Lower Susquehanna,PHYTP,MSU/PEARL,C,11/7/1984,BP,39.54794,-76.08481,4.5,TF,15,Liter,CB1.1,5,14:45:00
2050306,Lower Susquehanna,PHYTP,MSU/PEARL,C,11/7/1984,BP,39.54794,-76.08481,4.5,TF,15,Liter,CB1.1,5,14:45:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,11/13/1984,AP,38.42535,-76.60176,3,ME,15,Liter,LE1.1,11,12:36:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,11/13/1984,AP,38.42535,-76.60176,3,ME,15,Liter,LE1.1,11,12:36:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,11/13/1984,BP,38.42535,-76.60176,10.5,PE,15,Liter,LE1.1,11,12:36:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,11/13/1984,BP,38.42535,-76.60176,10.5,PE,15,Liter,LE1.1,11,12:36:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,11/13/1984,AP,38.58211,-76.68101,2,N,15,Liter,TF1.7,3,13:55:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,11/13/1984,AP,38.58211,-76.68101,2,N,15,Liter,TF1.7,3,13:55:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,11/13/1984,BP,38.58211,-76.68101,2.5,N,15,Liter,TF1.7,3,13:55:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,11/13/1984,BP,38.58211,-76.68101,2.5,N,15,Liter,TF1.7,3,13:55:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,11/13/1984,AP,38.71012,-76.70146,4.5,N,15,Liter,TF1.5,10.5,15:28:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,11/13/1984,AP,38.71012,-76.70146,4.5,N,15,Liter,TF1.5,10.5,15:28:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,11/13/1984,BP,38.71012,-76.70146,10,N,15,Liter,TF1.5,10.5,15:28:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,11/14/1984,AP,39.21309,-76.52254,4,M,15,Liter,WT5.1,12,11:10:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,11/14/1984,AP,39.21309,-76.52254,4,M,15,Liter,WT5.1,12,11:10:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,11/14/1984,BP,39.21309,-76.52254,11.5,M,15,Liter,WT5.1,12,11:10:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,11/14/1984,BP,39.21309,-76.52254,11.5,M,15,Liter,WT5.1,12,11:10:00
2060002,Chester-Sassafras,PHYTP,MSU/PEARL,C,11/14/1984,AP,38.99233,-76.2151,4,M,15,Liter,ET4.2,11,15:20:00
2060002,Chester-Sassafras,PHYTP,MSU/PEARL,C,11/14/1984,AP,38.99233,-76.2151,4,M,15,Liter,ET4.2,11,15:20:00
2060002,Chester-Sassafras,PHYTP,MSU/PEARL,C,11/14/1984,BP,38.99233,-76.2151,10.5,M,15,Liter,ET4.2,11,15:20:00
2060002,Chester-Sassafras,PHYTP,MSU/PEARL,C,11/14/1984,BP,38.99233,-76.2151,10.5,M,15,Liter,ET4.2,11,15:20:00
2060005,Choptank,PHYTP,MSU/PEARL,C,11/15/1984,AP,38.80645,-75.90971,1.5,O,15,Liter,ET5.1,5,8:00:00
2060005,Choptank,PHYTP,MSU/PEARL,C,11/15/1984,AP,38.80645,-75.90971,1.5,O,15,Liter,ET5.1,5,8:00:00
2060005,Choptank,PHYTP,MSU/PEARL,C,11/15/1984,BP,38.80645,-75.90971,4.5,O,15,Liter,ET5.1,5,8:00:00
2060005,Choptank,PHYTP,MSU/PEARL,C,11/15/1984,BP,38.80645,-75.90971,4.5,O,15,Liter,ET5.1,5,8:00:00
2060005,Choptank,PHYTP,MSU/PEARL,C,11/15/1984,AP,38.5807,-76.0587,3.5,M,15,Liter,ET5.2,12,12:00:00
2060005,Choptank,PHYTP,MSU/PEARL,C,11/15/1984,AP,38.5807,-76.0587,3.5,M,15,Liter,ET5.2,12,12:00:00
2060005,Choptank,PHYTP,MSU/PEARL,C,11/15/1984,BP,38.5807,-76.0587,11.5,M,15,Liter,ET5.2,12,12:00:00
2060005,Choptank,PHYTP,MSU/PEARL,C,11/15/1984,BP,38.5807,-76.0587,11.5,M,15,Liter,ET5.2,12,12:00:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,11/19/1984,AP,38.1576,-76.598,4.5,M,15,Liter,LE2.2,11,12:00:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,11/19/1984,AP,38.1576,-76.598,4.5,M,15,Liter,LE2.2,11,12:00:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,11/19/1984,BP,38.1576,-76.598,10.5,P,15,Liter,LE2.2,11,12:00:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,11/19/1984,BP,38.1576,-76.598,10.5,P,15,Liter,LE2.2,11,12:00:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,11/19/1984,AP,38.3525,-77.2051,4,O,15,Liter,RET2.2,11,12:20:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,11/19/1984,AP,38.3525,-77.2051,4,O,15,Liter,RET2.2,11,12:20:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,11/19/1984,BP,38.3525,-77.2051,10.5,M,15,Liter,RET2.2,11,12:20:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,11/19/1984,BP,38.3525,-77.2051,10.5,M,15,Liter,RET2.2,11,12:20:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,11/19/1984,AP,38.6082,-77.1739,4,N,15,Liter,TF2.3,11,16:00:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,11/19/1984,AP,38.6082,-77.1739,4,N,15,Liter,TF2.3,11,16:00:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,11/19/1984,BP,38.6082,-77.1739,10.5,N,15,Liter,TF2.3,11,16:00:00
