station,date,layer,salzone_cedr,salzone_calc,salzone_johnson,salzone_diff,salinity,salinity_johnson,sal_diff
cb3.3c,1986-03-11,ap,m,m,m,FALSE,12.1391666666667,11.52,0.619166666666667
cb6.4,1989-04-03,ap,p,p,p,FALSE,22.8888888888889,22.27,0.61888888888889
et5.2,1995-05-23,ap,m,m,m,FALSE,10.8675,10.25,0.6175
et5.2,1989-05-02,ap,m,m,m,FALSE,9.87454545454545,9.26,0.614545454545455
et5.2,1989-09-26,ap,m,m,m,FALSE,10.293,9.68,0.613
cb7.4,2005-08-10,ap,p,p,p,FALSE,27.0571428571429,26.45,0.607142857142858
ret4.3,2005-03-15,ap,o,o,o,FALSE,4.46666666666667,3.86,0.606666666666667
le1.1,1988-08-16,ap,m,m,m,FALSE,12.676,12.07,0.606
cb6.1,2001-07-09,ap,p,p,p,FALSE,18.7054545454545,18.1,0.605454545454546
wt5.1,1993-09-28,ap,m,m,m,FALSE,11.67375,11.07,0.60375
sbe5,1993-03-11,ap,m,m,m,FALSE,12.4333333333333,11.83,0.603333333333334
we4.2,2010-03-18,ap,m,m,m,FALSE,17.3127272727273,16.71,0.602727272727272
cb6.4,2001-07-12,ap,p,p,p,FALSE,21.1025,20.5,0.602499999999999
cb6.4,2007-08-08,ap,p,p,p,FALSE,24.3222222222222,23.72,0.602222222222224
et5.2,1990-08-28,ap,m,m,m,FALSE,10.3821428571429,9.78,0.602142857142857
cb3.3c,1986-09-09,ap,m,m,m,FALSE,13.192,12.59,0.602
cb6.4,1986-05-14,ap,p,p,p,FALSE,20.6,20,0.600000000000001
ret4.3,2009-07-28,ap,,m,m,FALSE,11.6,11,0.6
le2.2,1994-09-26,ap,m,m,m,FALSE,12.696,12.1,0.596
cb2.2,1990-03-07,wc,o,o,o,FALSE,1.545,2.14,-0.595
cb7.4,2006-05-25,ap,p,p,p,FALSE,29.305,28.71,0.594999999999999
et4.2,1986-05-14,ap,m,m,m,FALSE,10.4741666666667,9.88,0.594166666666666
we4.2,2006-09-20,ap,p,p,p,FALSE,19.8041666666667,19.21,0.594166666666666
we4.2,2001-04-02,ap,p,p,p,FALSE,19.9336363636364,19.34,0.593636363636364
et5.2,1989-09-12,ap,m,m,m,FALSE,10.4816666666667,9.89,0.591666666666665
sbe5,2008-03-04,ap,m,m,m,FALSE,17.94,17.35,0.59
cb7.4,1990-09-11,ap,p,p,p,FALSE,27.1692307692308,26.58,0.58923076923077
we4.2,2004-04-14,ap,m,m,m,FALSE,17.3690909090909,16.78,0.58909090909091
le3.6,1996-04-11,ap,m,m,m,FALSE,11.7888888888889,11.2,0.58888888888889
wt5.1,1987-09-15,ap,m,m,m,FALSE,11.1178571428571,10.53,0.587857142857143
et5.2,1993-03-10,ap,m,m,m,FALSE,10.0371428571429,9.45,0.587142857142858
cb7.3e,1999-03-17,ap,p,p,p,FALSE,24.5670588235294,23.98,0.587058823529411
we4.2,2009-08-12,ap,,p,p,FALSE,22.255,21.67,0.584999999999997
le5.5-w,1998-07-09,ap,p,p,p,FALSE,19.89,19.31,0.580000000000002
le2.2,1991-07-08,ap,m,m,m,FALSE,12.48,11.9,0.58
tf3.3,2002-09-12,ap,m,m,m,FALSE,9.56,8.98,0.58
tf3.3,2006-03-08,ap,,o,o,FALSE,1.78,1.2,0.58
le1.1,1986-05-07,ap,m,m,m,FALSE,10.63,10.05,0.579999999999998
et5.2,1992-03-17,ap,m,m,m,FALSE,14.1292307692308,13.55,0.579230769230769
ret3.1,2005-08-11,ap,m,m,m,FALSE,6.2575,5.68,0.577500000000001
cb3.3c,1988-07-06,ap,m,m,m,FALSE,11.7475,11.17,0.577499999999999
le1.1,1995-04-17,ap,m,m,m,FALSE,12.704,12.13,0.574
cb6.4,2005-08-10,ap,p,p,p,FALSE,20.36375,19.79,0.57375
tf3.3,1986-08-19,ap,o,m,m,FALSE,8.25333333333333,7.68,0.573333333333334
cb2.2,1987-07-08,ap,o,o,o,FALSE,4.29333333333333,3.72,0.573333333333333
ret5.2,2007-09-24,ap,,m,m,FALSE,8.32222222222222,7.75,0.572222222222223
le5.5-w,2000-05-26,ap,p,p,p,FALSE,21.6,21.03,0.57
tf1.7,2005-08-04,wc,o,o,o,FALSE,4.52,3.95,0.569999999999999
cb6.4,1987-08-17,ap,p,p,p,FALSE,25.0666666666667,24.5,0.566666666666666
le1.1,1987-03-16,ap,m,m,m,FALSE,12.926,12.36,0.566000000000001
le3.6,2007-08-06,ap,m,p,p,FALSE,18.7733333333333,18.21,0.563333333333333
ret5.2,2007-08-20,ap,,m,m,FALSE,5.6125,5.05,0.5625
cb6.4,1998-09-01,ap,p,p,p,FALSE,20.8622222222222,20.3,0.562222222222221
cb6.4,1985-08-20,ap,p,p,p,FALSE,23.912,23.35,0.561999999999998
cb2.2,1987-08-19,ap,m,m,m,FALSE,6.31142857142857,5.75,0.561428571428571
le3.6,1999-09-27,ap,p,p,p,FALSE,20.03125,19.47,0.561250000000001
cb2.2,2006-08-30,wc,,o,o,FALSE,3.16,2.6,0.56
cb7.4,1986-08-25,ap,p,p,p,FALSE,28.4571428571429,27.9,0.557142857142857
wt5.1,1990-03-06,ap,m,m,m,FALSE,6.516,5.96,0.556
wt5.1,1993-07-27,ap,m,m,m,FALSE,10.0757142857143,9.52,0.555714285714286
cb2.2,1988-09-08,ap,o,o,o,FALSE,4.525,3.97,0.555
tf1.7,1986-08-04,ap,m,m,m,FALSE,8.8,8.25,0.550000000000001
le3.6,2006-09-18,ap,m,m,m,FALSE,16.35,15.8,0.550000000000001
ret3.1,2007-04-11,ap,,o,o,FALSE,4.65,4.1,0.550000000000001
ret4.3,1996-08-06,ap,m,m,m,FALSE,6.45,5.9,0.55
ret4.3,2010-04-29,ap,,o,o,FALSE,4.55,4,0.55
le2.2,1991-05-06,ap,m,m,m,FALSE,10.5491666666667,10,0.549166666666666
et5.2,1986-03-10,ap,m,m,m,FALSE,9.529,8.98,0.549
et5.2,1991-09-17,ap,m,m,m,FALSE,13.3383333333333,12.79,0.548333333333334
le3.6,1998-05-18,ap,m,m,m,FALSE,9.02777777777778,8.48,0.547777777777776
cb6.4,2005-09-20,ap,p,p,p,FALSE,23.407,22.86,0.547000000000001
le5.5-w,2007-04-19,ap,m,m,m,FALSE,17.2066666666667,16.66,0.546666666666667
cb2.2,2009-08-26,wc,,o,o,FALSE,1.21416666666667,0.67,0.544166666666667
le5.5-w,1998-04-08,ap,m,m,m,FALSE,13.8016666666667,13.26,0.541666666666666
cb7.4,1995-08-14,ap,p,p,p,FALSE,30.3615384615385,29.82,0.541538461538462
ret5.2,2002-03-19,ap,m,m,m,FALSE,7.94,7.4,0.54
we4.2,1990-04-16,ap,m,m,m,FALSE,17.8791666666667,17.34,0.539166666666667
le1.1,1987-05-26,ap,m,m,m,FALSE,11.0675,10.53,0.5375
ret2.2,1989-04-17,ap,o,o,o,FALSE,4.396,3.86,0.536
le3.6,2004-08-09,ap,m,m,m,FALSE,14.5044444444444,13.97,0.534444444444443
cb7.3e,2010-03-18,ap,p,p,p,FALSE,24.1541176470588,23.62,0.534117647058821
cb2.2,1988-04-27,ap,o,o,o,FALSE,3.4525,2.92,0.5325
le2.2,1988-08-08,ap,m,m,m,FALSE,13.0618181818182,12.53,0.531818181818183
wt5.1,1987-08-04,ap,m,m,m,FALSE,9.35166666666667,8.82,0.531666666666666
we4.2,2006-04-07,ap,p,p,p,FALSE,19.8808333333333,19.35,0.530833333333334
et5.2,1992-09-09,ap,m,m,m,FALSE,12.5607692307692,12.03,0.530769230769232
sbe5,2003-07-17,ap,m,m,m,FALSE,14.64,14.11,0.530000000000001
cb6.4,1994-04-05,ap,m,m,m,FALSE,14.7,14.17,0.529999999999999
et5.2,1992-05-12,ap,m,m,m,FALSE,11.5081818181818,10.98,0.528181818181817
et4.2,1986-05-29,ap,m,m,m,FALSE,9.115,8.59,0.525
wt5.1,1993-09-14,ap,m,m,m,FALSE,11.855,11.33,0.525
le1.1,1992-07-15,ap,m,m,m,FALSE,14.184,13.66,0.523999999999999
wt5.1,2009-08-25,ap,,m,m,FALSE,7.218,7.74,-0.522
cb7.4,1991-03-13,ap,p,p,p,FALSE,31.0916666666667,30.57,0.521666666666668
le5.5-w,2001-08-13,ap,p,p,p,FALSE,23.5216666666667,23,0.521666666666668
le3.6,2007-05-10,ap,m,m,m,FALSE,11.4508333333333,10.93,0.520833333333334
ret2.2,1986-07-28,ap,m,m,m,FALSE,6.64,6.12,0.52
cb6.4,1986-09-09,ap,p,p,p,FALSE,22.32,21.8,0.52
le3.6,1998-07-06,ap,m,m,m,FALSE,12.58875,12.07,0.518750000000001
cb2.2,2007-05-10,wc,,o,o,FALSE,2.30833333333333,1.79,0.518333333333334
et5.2,1991-09-04,ap,m,m,m,FALSE,12.6075,12.09,0.5175
sbe5,1998-05-14,ap,m,m,m,FALSE,11.3575,10.84,0.5175
ret2.2,1985-04-30,ap,o,o,o,FALSE,2.53666666666667,2.02,0.516666666666667
ret2.2,1985-09-23,ap,m,m,m,FALSE,6.76666666666667,6.25,0.516666666666667
ee3.1,1985-04-23,ap,m,m,m,FALSE,14.8857142857143,14.37,0.515714285714287
cb2.2,1985-07-24,ap,o,o,o,FALSE,4.513,4,0.513
we4.2,2006-08-17,ap,p,p,p,FALSE,20.4627272727273,19.95,0.512727272727272
et5.2,1987-04-07,ap,m,m,m,FALSE,12.1023076923077,11.59,0.512307692307692
cb7.3e,2006-07-24,ap,p,p,p,FALSE,24.391,23.88,0.510999999999999
ret2.2,1986-09-29,ap,m,m,m,FALSE,6.98,6.47,0.51
cb2.2,1987-08-05,ap,o,o,o,FALSE,4.62,4.11,0.51
cb6.4,1986-05-26,ap,p,p,p,FALSE,20.06,19.55,0.509999999999998
ret3.1,2002-03-14,ap,m,m,m,FALSE,12.2566666666667,11.75,0.506666666666666
cb7.3e,2001-07-09,ap,p,p,p,FALSE,25.17625,24.67,0.506249999999998
cb7.4,2009-09-14,ap,,p,p,FALSE,28.4542857142857,27.95,0.504285714285714
ret4.3,2000-07-05,ap,m,m,m,FALSE,8.3,7.8,0.500000000000001
et5.2,1989-04-18,ap,m,m,m,FALSE,12.1083333333333,11.61,0.498333333333333
le1.1,1985-05-20,ap,m,m,m,FALSE,12.928,12.43,0.498000000000001
le3.6,1989-09-26,ap,m,m,m,FALSE,16.218,15.72,0.497999999999999
cb2.2,1984-08-30,ap,o,o,o,FALSE,1.93666666666667,1.44,0.496666666666667
cb6.4,2006-08-17,ap,p,p,p,FALSE,22.7644444444444,22.27,0.494444444444444
cb6.4,2002-09-19,ap,p,p,p,FALSE,25.4533333333333,24.96,0.493333333333332
cb7.3e,1985-09-30,ap,p,p,p,FALSE,25.2528571428571,24.76,0.49285714285714
cb6.1,2001-04-03,ap,p,p,p,FALSE,19.73,19.24,0.490000000000002
le1.1,1986-09-22,ap,m,m,m,FALSE,14.58,14.09,0.49
tf1.7,1987-09-21,ap,m,m,m,FALSE,5.82,5.33,0.49
cb3.3c,1991-09-04,ap,m,m,m,FALSE,15.36,14.87,0.49
le1.1,1993-07-06,ap,m,m,m,FALSE,9.63,9.14,0.49
tf1.7,2004-08-16,wc,o,o,o,FALSE,1.33,0.84,0.49
cb3.3c,1985-05-07,ap,m,m,m,FALSE,13.2595238095238,12.77,0.48952380952381
cb6.4,2009-07-15,ap,,p,p,FALSE,20.1975,19.71,0.487500000000001
cb7.3e,1986-08-11,ap,p,p,p,FALSE,25.8857142857143,25.4,0.485714285714288
tf3.3,2007-08-08,ap,,o,o,FALSE,4.78571428571429,4.3,0.485714285714286
cb7.3e,1996-09-12,ap,p,p,p,FALSE,21.1454545454545,20.66,0.485454545454545
cb7.3e,2007-08-06,ap,p,p,p,FALSE,25.0733333333333,24.59,0.483333333333334
cb6.1,2004-08-23,ap,m,m,m,FALSE,16.5416666666667,16.06,0.481666666666669
et5.2,1989-07-25,ap,m,m,m,FALSE,7.46166666666667,6.98,0.481666666666667
et5.2,1988-05-24,ap,m,m,m,FALSE,10.91,10.43,0.48
le1.1,1993-05-05,ap,m,m,m,FALSE,5.99,5.51,0.48
cb7.3e,1986-03-10,ap,p,p,p,FALSE,18.8685714285714,18.39,0.478571428571428
et5.2,1991-08-06,ap,m,m,m,FALSE,10.5876923076923,10.11,0.477692307692308
cb6.4,2007-09-24,ap,p,p,p,FALSE,22.4475,21.97,0.477500000000003
tf1.7,1985-09-16,ap,m,m,m,FALSE,9.23666666666667,8.76,0.476666666666667
we4.2,2009-03-23,ap,p,p,p,FALSE,20.4063636363636,19.93,0.476363636363637
cb2.2,2005-05-26,wc,o,o,o,FALSE,2.84555555555556,2.37,0.475555555555555
le2.2,1990-03-05,ap,m,m,m,FALSE,12.485,12.01,0.475
sbe5,1999-04-22,ap,m,m,m,FALSE,12.635,12.16,0.475
cb7.4,2007-08-06,ap,p,p,p,FALSE,28.6836363636364,28.21,0.473636363636363
le2.2,1995-03-20,ap,m,m,m,FALSE,11.7327272727273,11.26,0.472727272727273
cb3.3c,2001-04-03,ap,m,m,m,FALSE,7.32,6.85,0.470000000000001
cb7.3e,1986-04-28,ap,p,p,p,FALSE,25,24.53,0.469999999999999
we4.2,2000-08-07,ap,p,p,p,FALSE,20.0490909090909,19.58,0.469090909090909
et5.2,1992-04-28,ap,m,m,m,FALSE,11.8583333333333,11.39,0.468333333333334
le3.6,1998-04-06,ap,m,m,m,FALSE,10.3455555555556,9.88,0.465555555555556
et5.2,1993-04-13,ap,m,m,m,FALSE,9.215,8.75,0.465
le1.1,1985-07-17,ap,m,m,m,FALSE,13.824,13.36,0.464
cb7.3e,1989-09-28,ap,p,p,p,FALSE,23.44375,22.98,0.463750000000001
cb2.2,2000-04-27,wc,o,o,o,FALSE,1.58909090909091,2.05,-0.460909090909091
cb7.3e,2002-03-14,ap,p,p,p,FALSE,28.5405882352941,28.08,0.460588235294118
cb6.4,1986-08-25,ap,p,p,p,FALSE,24.06,23.6,0.460000000000001
le2.2,1993-05-24,ap,o,o,o,FALSE,4.98,4.52,0.460000000000001
et5.2,1992-08-25,ap,m,m,m,FALSE,12.1992857142857,11.74,0.459285714285715
le3.6,1997-07-15,ap,m,m,m,FALSE,15.49875,15.04,0.45875
wt5.1,1990-09-25,ap,m,m,m,FALSE,12.3476923076923,11.89,0.457692307692307
cb6.4,2010-07-14,ap,p,p,p,FALSE,23.14625,22.69,0.456249999999997
et5.2,1995-05-09,ap,m,m,m,FALSE,10.875,10.42,0.455
le1.1,1990-07-24,ap,m,m,m,FALSE,10.044,9.59,0.454000000000001
le1.1,1994-07-20,ap,m,m,m,FALSE,8.924,8.47,0.453999999999999
et5.2,1990-07-31,ap,m,m,m,FALSE,9.04363636363636,8.59,0.453636363636363
ret2.2,2006-08-28,wc,,m,m,FALSE,5.9425,5.49,0.4525
le1.1,1989-09-05,ap,m,m,m,FALSE,11.282,10.83,0.452
cb7.4,2005-09-21,ap,p,p,p,FALSE,25.7514285714286,25.3,0.451428571428572
le2.2,1990-04-02,ap,m,m,m,FALSE,11.771,11.32,0.451000000000001
ret3.1,2001-09-06,ap,m,m,m,FALSE,6.25,5.8,0.45
ret2.2,2009-03-16,wc,,m,m,FALSE,5.97,5.52,0.45
ret5.2,2002-05-28,ap,o,o,o,FALSE,1.75,1.3,0.45
wt5.1,1985-07-10,ap,m,m,m,FALSE,9.6,9.15,0.449999999999999
le1.1,1993-08-02,ap,m,m,m,FALSE,12.85,12.4,0.449999999999999
cb7.3e,2002-09-19,ap,p,p,p,FALSE,27.64,27.19,0.449999999999999
ret4.3,2003-09-16,ap,m,m,m,FALSE,5.94,5.49,0.449999999999999
cb2.2,2007-04-11,wc,,o,o,FALSE,1.64923076923077,1.2,0.449230769230769
cb6.4,2009-03-23,ap,p,p,p,FALSE,19.1366666666667,18.69,0.446666666666665
cb3.3c,1993-09-14,ap,m,m,m,FALSE,13.9661538461538,13.52,0.446153846153846
ret5.2,2006-03-20,ap,,o,o,FALSE,2.096,1.65,0.446
ret3.1,2005-07-07,ap,o,o,o,FALSE,4.985,4.54,0.445
cb2.2,1991-05-08,wc,o,o,o,FALSE,2.145,2.59,-0.445
cb7.3e,2006-09-18,ap,p,p,p,FALSE,23.7516666666667,23.31,0.441666666666666
le5.5-w,2003-07-09,ap,m,m,m,FALSE,17.1814285714286,16.74,0.441428571428574
cb3.3c,2000-04-26,ap,m,m,m,FALSE,9.04125,8.6,0.44125
ret5.2,2009-09-15,ap,,m,m,FALSE,8.79,8.35,0.440000000000001
tf1.7,1987-07-13,ap,m,m,m,FALSE,6.75,6.31,0.44
cb2.2,1992-03-16,wc,o,o,o,FALSE,1.09,1.53,-0.44
ret4.3,2009-05-27,ap,,m,m,FALSE,8.84,8.4,0.44
et4.2,1986-03-11,ap,m,m,m,FALSE,11.7676923076923,11.33,0.437692307692307
cb7.4,1985-08-20,ap,p,p,p,FALSE,28.8871428571429,28.45,0.437142857142856
ret2.2,2009-04-27,wc,,o,o,FALSE,1.386,0.95,0.436
cb2.2,1988-09-20,ap,o,o,o,FALSE,4.58571428571429,4.15,0.435714285714285
le1.1,1995-05-18,ap,m,m,m,FALSE,12.1257142857143,11.69,0.435714285714285
cb2.2,1987-09-03,ap,m,m,m,FALSE,7.095,6.66,0.435000000000001
et5.2,1991-04-09,ap,m,m,m,FALSE,8.345,7.91,0.435000000000001
ret3.1,2001-04-12,ap,o,o,o,FALSE,2.63333333333333,2.2,0.433333333333333
ret5.2,1997-09-23,ap,o,m,m,FALSE,6.33333333333333,5.9,0.433333333333333
tf1.7,2005-05-09,wc,o,o,o,FALSE,1.5725,1.14,0.4325
tf1.7,1988-03-07,ap,o,o,o,FALSE,2.34,1.91,0.43
sbe5,2005-03-21,ap,m,m,m,FALSE,11.18,10.75,0.43
le3.6,2009-07-13,ap,,m,m,FALSE,15.84,15.41,0.43
wt5.1,1985-08-08,ap,m,m,m,FALSE,10.5278571428571,10.1,0.427857142857143
le2.2,1990-09-24,ap,m,m,m,FALSE,14.1072727272727,13.68,0.427272727272728
le5.5-w,2004-07-08,ap,p,p,p,FALSE,19.607,19.18,0.427
tf3.3,2006-08-09,ap,,o,o,FALSE,2.825,2.4,0.425
cb2.2,2008-05-29,wc,,o,o,FALSE,1.115,0.69,0.425
ret5.2,2001-09-18,ap,m,m,m,FALSE,6.575,6.15,0.425
ret2.2,2004-08-23,wc,o,o,o,FALSE,2.844,2.42,0.424
et5.2,1990-03-06,ap,m,m,m,FALSE,9.45384615384615,9.03,0.423846153846155
cb2.2,2005-08-25,wc,o,o,o,FALSE,4.01166666666667,3.59,0.421666666666667
ee3.1,1985-09-24,ap,p,p,p,FALSE,18.6513333333333,18.23,0.421333333333333
we4.2,1987-04-23,ap,p,m,m,FALSE,17.2408333333333,16.82,0.420833333333334
ret3.1,2002-05-16,ap,m,m,m,FALSE,5.83,5.41,0.42
ret4.3,2008-09-29,ap,,m,m,FALSE,11.52,11.1,0.42
ret5.2,2009-07-21,ap,,o,o,FALSE,2.67,2.25,0.42
cb2.2,2009-08-12,wc,,o,o,FALSE,1.24833333333333,0.83,0.418333333333333
et5.2,1994-08-30,ap,m,m,m,FALSE,7.44833333333333,7.03,0.418333333333333
le1.1,1991-08-26,ap,m,m,m,FALSE,14.478,14.06,0.417999999999999
cb6.1,2002-05-01,ap,p,p,p,FALSE,21.8558333333333,21.44,0.415833333333332
cb2.2,1986-07-30,ap,o,o,o,FALSE,2.725,2.31,0.415
wt5.1,1988-05-10,ap,m,m,m,FALSE,7.33461538461538,6.92,0.414615384615384
cb2.2,2008-09-18,wc,,m,m,FALSE,6.16333333333333,5.75,0.413333333333333
et5.2,1986-09-24,ap,m,m,m,FALSE,13.5928571428571,13.18,0.412857142857144
we4.2,1996-05-14,ap,m,m,m,FALSE,16.8818181818182,16.47,0.411818181818184
ret2.2,1985-07-24,ap,m,m,m,FALSE,7.04,6.63,0.41
tf1.7,1986-05-07,ap,o,o,o,FALSE,4.07,3.66,0.41
et5.2,1988-04-12,ap,m,m,m,FALSE,10.31,9.9,0.41
cb2.2,2006-04-06,wc,,o,o,FALSE,3.18846153846154,2.78,0.408461538461539
le1.1,1987-07-13,ap,m,m,m,FALSE,13.168,12.76,0.407999999999999
cb7.3e,1991-07-11,ap,p,p,p,FALSE,25.425,25.02,0.405000000000001
et5.2,1995-04-25,ap,m,m,m,FALSE,10.9430769230769,10.54,0.403076923076924
cb2.2,1989-03-22,ap,o,o,o,FALSE,3.83222222222222,3.43,0.402222222222222
le3.6,2005-08-08,ap,m,m,m,FALSE,15.6122222222222,15.21,0.402222222222221
le2.2,1989-03-20,ap,m,m,m,FALSE,13.582,13.18,0.402000000000001
ret2.2,2007-07-09,wc,,o,o,FALSE,3.292,2.89,0.402
we4.2,2001-08-13,ap,p,p,p,FALSE,21.9718181818182,21.57,0.401818181818182
cb2.2,1994-03-09,wc,o,o,o,FALSE,2.17222222222222,2.57,-0.397777777777778
le5.5-w,1997-07-16,ap,p,p,p,FALSE,21.416,21.02,0.396000000000001
ret5.2,2005-05-31,ap,o,o,o,FALSE,1.155,0.76,0.395
sbe5,2003-04-21,ap,o,o,o,FALSE,4.965,4.57,0.395
cb7.3e,1998-08-10,ap,p,p,p,FALSE,24.164,23.77,0.394000000000002
le2.2,1988-07-05,ap,m,m,m,FALSE,12.2118181818182,11.82,0.391818181818183
cb2.2,1998-07-08,wc,o,o,o,FALSE,3.11954545454545,3.51,-0.390454545454545
ret2.2,1987-07-06,ap,o,o,o,FALSE,3.39,3,0.39
we4.2,2009-05-13,ap,p,p,p,FALSE,19.2390909090909,18.85,0.389090909090907
cb2.2,1995-08-23,wc,m,m,m,FALSE,7.933,8.32,-0.387
cb7.3e,1993-03-12,ap,p,p,p,FALSE,21.9466666666667,21.56,0.38666666666667
et5.2,1990-05-15,ap,m,m,m,FALSE,7.92538461538462,7.54,0.385384615384615
tf1.7,2006-04-13,wc,,o,o,FALSE,3.445,3.06,0.385
le2.2,1993-09-13,ap,m,m,m,FALSE,14.4445454545455,14.06,0.384545454545455
ret3.1,1987-09-23,ap,o,o,o,FALSE,3.93333333333333,3.55,0.383333333333333
cb2.2,2006-09-20,wc,,o,o,FALSE,3.08333333333333,2.7,0.383333333333333
cb7.3e,1986-08-25,ap,p,p,p,FALSE,26.5125,26.13,0.3825
cb7.3e,1988-03-22,ap,p,p,p,FALSE,22.1625,21.78,0.3825
ret2.2,2004-07-19,wc,o,o,o,FALSE,3.922,3.54,0.382
wt5.1,1994-04-19,ap,o,o,o,FALSE,1.37125,0.99,0.38125
le3.6,1987-09-02,ap,p,p,p,FALSE,19.4411111111111,19.06,0.381111111111114
ret5.2,2006-07-24,ap,,o,o,FALSE,1.68,1.3,0.38
ret5.2,2009-04-21,ap,,o,o,FALSE,2.08,1.7,0.38
ret3.1,2003-08-14,ap,f,f,f,FALSE,0.38,0,0.38
ret2.2,1986-05-12,ap,o,o,o,FALSE,4.92,4.54,0.38
le2.2,1993-07-26,ap,m,m,m,FALSE,12.02,11.64,0.379999999999999
cb3.3c,1987-04-07,ap,o,o,o,FALSE,3.54666666666667,3.17,0.376666666666667
cb2.2,2005-07-27,wc,o,o,o,FALSE,2.04666666666667,1.67,0.376666666666667
le5.5-w,2000-03-16,ap,p,p,p,FALSE,21.7866666666667,21.41,0.376666666666665
sbe5,2008-04-01,ap,m,m,m,FALSE,17.5166666666667,17.14,0.376666666666665
ret5.2,2001-08-21,ap,o,o,o,FALSE,3.675,3.3,0.375
tf1.7,2005-07-21,wc,o,o,o,FALSE,2.165,1.79,0.375
le1.1,1993-09-20,ap,m,m,m,FALSE,14.182,13.81,0.372
cb7.3e,2005-07-11,ap,p,p,p,FALSE,23.69125,23.32,0.37125
et5.2,1988-09-20,ap,m,m,m,FALSE,11.7609090909091,11.39,0.370909090909091
we4.2,1999-07-08,ap,p,p,p,FALSE,22.5809090909091,22.21,0.370909090909091
et5.2,1994-05-25,ap,m,m,m,FALSE,5.54076923076923,5.17,0.370769230769231
cb6.4,1988-09-09,ap,p,p,p,FALSE,23.3,22.93,0.370000000000001
sbe5,2004-04-22,ap,m,m,m,FALSE,13.93,13.56,0.369999999999999
le2.2,2007-03-12,ap,,m,m,FALSE,8.67833333333333,8.31,0.368333333333332
cb7.4,2008-07-07,ap,p,p,p,FALSE,26.1466666666667,25.78,0.366666666666667
ret3.1,2000-03-09,ap,m,m,m,FALSE,6.76666666666667,6.4,0.366666666666666
tf3.3,1999-08-05,ap,m,m,m,FALSE,8.26666666666667,7.9,0.366666666666665
we4.2,1987-09-15,ap,p,p,p,FALSE,22.0553846153846,21.69,0.365384615384613
ret2.2,1986-04-28,ap,o,o,o,FALSE,2.525,2.16,0.365
cb6.4,2008-04-24,ap,m,m,m,FALSE,16.275,15.91,0.364999999999998
et5.2,1985-04-23,ap,m,m,m,FALSE,11.2545454545455,10.89,0.364545454545453
ret4.3,2004-07-06,ap,m,m,m,FALSE,8.52333333333333,8.16,0.363333333333333
et5.2,1991-03-13,ap,m,m,m,FALSE,8.493,8.13,0.363
cb3.3c,1989-03-21,ap,m,m,m,FALSE,16.3829411764706,16.02,0.362941176470589
le1.1,1986-04-23,ap,m,m,m,FALSE,10.4325,10.07,0.362500000000001
tf3.3,2009-03-25,ap,,o,o,FALSE,2.6625,2.3,0.3625
ret4.3,2008-03-25,ap,,m,m,FALSE,8.66,8.3,0.359999999999999
cb6.4,1988-03-22,ap,p,p,p,FALSE,19.9888888888889,19.63,0.358888888888892
cb3.3c,1999-05-11,ap,m,m,m,FALSE,11.12875,10.77,0.358750000000001
cb2.2,1995-05-10,wc,m,m,m,FALSE,6.438,6.08,0.358
ret4.3,2005-07-05,ap,m,m,m,FALSE,10.4766666666667,10.12,0.356666666666667
le1.1,1992-04-06,ap,m,m,m,FALSE,14.516,14.16,0.356
sbe5,1990-08-15,ap,p,p,p,FALSE,19.5555555555556,19.2,0.355555555555554
cb2.2,1985-09-11,ap,m,m,m,FALSE,7.355,7,0.355
ret2.2,2007-09-17,wc,,m,m,FALSE,6.484,6.13,0.354
cb7.3e,1995-08-14,ap,p,p,p,FALSE,27.5733333333333,27.22,0.353333333333335
cb2.2,2008-05-16,wc,,o,o,FALSE,2.36333333333333,2.01,0.353333333333334
cb7.4,2010-08-04,ap,p,p,p,FALSE,27.8833333333333,27.53,0.353333333333332
wt5.1,1986-05-14,ap,m,m,m,FALSE,8.1025,7.75,0.352499999999999
le3.6,2000-09-11,ap,m,m,m,FALSE,16.60125,16.25,0.35125
cb7.3e,1994-08-19,ap,p,p,p,FALSE,24.7307692307692,24.38,0.350769230769231
ret4.3,2009-04-28,ap,,m,m,FALSE,7.65,7.3,0.350000000000001
ret3.1,2001-08-09,ap,m,m,m,FALSE,6.95,6.6,0.35
sbe5,2008-05-06,ap,m,m,m,FALSE,15.73,15.38,0.35
cb7.4,1996-04-08,ap,p,p,p,FALSE,30.7,30.35,0.349999999999998
cb6.4,1995-04-25,ap,p,p,p,FALSE,22.4777777777778,22.13,0.347777777777779
cb7.4,1999-04-15,ap,p,p,p,FALSE,26.7453333333333,26.4,0.345333333333336
ret4.3,1986-05-28,ap,m,m,m,FALSE,9.445,9.1,0.345000000000001
le3.6,1990-05-31,ap,m,m,m,FALSE,14.165,13.82,0.344999999999999
cb6.1,2008-09-30,ap,p,p,p,FALSE,21.4042857142857,21.06,0.344285714285714
cb7.3e,2002-05-23,ap,p,p,p,FALSE,24.851875,24.51,0.341874999999998
et5.2,1992-04-14,ap,m,m,m,FALSE,12.3418181818182,12,0.341818181818182
cb3.3c,2001-03-20,ap,m,m,m,FALSE,13.9911111111111,13.65,0.341111111111111
et5.2,1988-04-26,ap,m,m,m,FALSE,9.88,9.54,0.340000000000002
ret2.2,1985-08-06,ap,m,m,m,FALSE,5.97,5.63,0.34
